
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/expr.py:169 _is_type          2           0.000003  0.000003  0.000001
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/requests/upload.py:26 SimpleUpload  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/page_iterator.py:443 _GAXIterator     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/numeric.py:60 ComplexWarning               1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/exceptions.py:53 ReauthFailError          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:1617 OrderedLoader                    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/_channel.py:1216 _InitialMetadataFlags           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:95 SigV2Auth                         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/polynomial.py:28 RankWarning                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:401 ServiceUnavailable  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:414 WaiterError                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:3245 FrameFixed                 1           0.000003  0.000003  0.000003
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/credentials.py:137 CredentialsWithQuotaProject  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/visitor.py:83 Visitor                        1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/SSL.py:266 Error                              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:129 _LazyModule              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:326 DAG.check_incomplete             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/handlers.py:309 DeprecatedServiceDocumenter  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:88 BaseSigner                        1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/managers.py:282 <dictcomp>      2           0.000003  0.000003  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:921 WeakFunctionProxy               1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/visitor.py:307 GraphvizVisitor               1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retryhandler.py:295 HTTPStatusCodeChecker    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/special.py:30 RetryDDBChecksumError  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:2626 FileWebIdentityTokenLoader     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/exceptions.py:263 InvalidChunkLength          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pytz/__init__.py:372 _CountryNameDict                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:358 DAG.check_dynamic                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/__future__.py:81 _Feature                                           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/_globals.py:33 ModuleDeprecationWarning         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/cookies.py:97 MockResponse                   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/extras.py:295 _fromnxfunction_args           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/waiter.py:20 WaiterDocumenter           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:168 PossibleDataLossError       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/expr.py:385 <dictcomp>        1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_typing.py:197 ReadBuffer                      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/algorithms.py:1155 SelectNSeries          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/paginator.py:20 PaginatorDocumenter     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:223 TemporaryRedirect   1           0.000003  0.000003  0.000003
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/info.py:1048 SeriesTableBuilderNonVerbose  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/exceptions.py:22 TransportError           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/exceptions.py:24 UnsupportedAlgorithm    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/discovery.py:217 EndpointDiscoveryHandler    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/__init__.py:67 UNSIGNED                      1           0.000003  0.000003  0.000003
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:367 InternalServerError  1           0.000003  0.000003  0.000003
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/retry.py:65 ConditionalRetryPolicy  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_typing.py:203 WriteBuffer                     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/pool.py:903 IMapUnorderedIterator                   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:783 HmacV1QueryAuth                  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/linalg/linalg.py:43 LinAlgError                 1           0.000003  0.000003  0.000003
..onda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/poly1305.py:14 _Poly1305Context  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:1025 CachedProperty                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/utils.py:90 DocumentModifiedShape          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/checkpoints.py:8 Checkpoints.__init__       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/numeric.py:38 NumericDtype         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/waiter.py:24 WaiterResourceDocumenter      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/packages/six.py:91 _LazyDescr                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:243 BadRequest          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/client.py:16 Boto3ClientDocumenter         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:251 BareQuotedString                  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/tz.py:373 _tzfile                         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/_upload.py:152 SimpleUpload    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/model.py:106 Parameter                1           0.000003  0.000003  0.000003
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/requests/upload.py:87 MultipartUpload  1           0.000003  0.000003  0.000003
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:387 MethodNotImplemented  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:815 _DomainTan                       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/exceptions.py:14 RequestException            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/functions.py:45 FunctionRegistry             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/utils.py:131 HideParamFromOperations    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/standard.py:96 RetryEventAdapter     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/bcdoc/docstringparser.py:96 Node        1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cachetools/__init__.py:380 _Link                      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/arrayprint.py:1336 TimedeltaFormat         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/exceptions.py:50 InternalError           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:451 PartialCallableObjectProxy      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:106 BrotliDecoder                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pytz/lazy.py:121 LazySet                              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/importlib/_adapters.py:24 TraversableResourcesLoader.__init__       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/common.py:205 <genexpr>                   2           0.000003  0.000003  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:913 WhiteSpaceTerminal                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:827 AttributeWrapper                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/parsers.py:589 EC2QueryParser                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/parsers.py:714 BaseEventStreamParser         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/descriptor.py:51 Error                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/SSL.py:324 _VerifyHelper                      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:359 _unspecified          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/six.py:91 _LazyDescr                                  1           0.000003  0.000003  0.000003
..da3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/dsa.py:52 _DSAVerificationContext  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/decorators.py:161 DelegatedAdapterFactory       1           0.000003  0.000003  0.000003
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/requests/exceptions.py:13 RequestException  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexing.py:121 IndexingError             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retryhandler.py:309 ServiceErrorCodeChecker  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/waiter.py:287 Waiter                         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/client_options.py:52 ClientOptions    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/xml/etree/ElementPath.py:351 _SelectorContext                       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/printing.py:507 PrettyDict          1           0.000003  0.000003  0.000003
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/__init__.py:2643 DistInfoDistribution.key  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:1088 DAG.delete_omitfrom_jobs        1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/_factories.py:25 _TzOffsetFactory         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/ops.py:1251 FrameSplitter         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/parser/_parser.py:661 _result                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/extras.py:1495 mr_class                      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:292 NotFound            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:923 ValueTerminal                     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:300 MethodNotAllowed    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:409 GatewayTimeout      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/polynomial/polyutils.py:43 RankWarning          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/bucket.py:8 Clock                    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/decorator.py:310 ContextManager                       1           0.000003  0.000003  0.000003
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/example.py:161 ResponseExampleDocumenter  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:1134 _CallableType.__repr__                               1           0.000003  0.000003  0.000003
..onda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/backend.py:2297 GetCipherByName  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/extras.py:264 _fromnxfunction_single         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:687 InstanceMetadataRegionFetcher   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_internal.py:244 c_void_p                  1           0.000003  0.000003  0.000003
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/example.py:172 RequestExampleDocumenter  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:2636 SSOTokenLoader                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:280 Forbidden           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pytz/exceptions.py:11 Error                           1           0.000003  0.000003  0.000003
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:1363 Empty.parseImpl  2           0.000003  0.000003  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/six.py:178 _SixMetaPathImporter.__init__              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/response.py:129 RawHandler            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/SSL.py:495 _OCSPClientCallbackHelper          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/_factories.py:55 _TzStrFactory            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:342 TooManyRequests     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:833 _DomainSafeDivide                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/headerregistry.py:387 SingleAddressHeader                     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/action.py:30 ActionDocumenter              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:360 _RetriesExceededError           1           0.000003  0.000003  0.000003
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:336 RequestRangeNotSatisfiable  1           0.000003  0.000003  0.000003
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/engines.py:23 NumExprClobberingError  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/errors/__init__.py:13 IntCastingNaNError       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/exceptions.py:65 ArityError                  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/_globals.py:47 VisibleDeprecationWarning        1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/contextlib.py:420 suppress.__init__                                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/eventstream.py:30 DuplicateHeader            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connection.py:559 DummyConnection             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/stata.py:532 CategoricalConversionWarning   1           0.000003  0.000003  0.000003
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/base.py:3050 Index._validate_sort_keyword  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/base.py:433 Registry.__init__      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/crypto.py:203 _X509NameInvalidator            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:807 ParameterizedHeaderValue          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/action.py:220 CustomModeledAction     1           0.000003  0.000003  0.000003
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/accessors.py:409 PeriodProperties  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:395 BadGateway          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/paginate.py:176 PaginatorModel               1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/errors/__init__.py:122 EmptyDataError          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/eventstream.py:46 InvalidPayloadLength       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/css.py:10 CSSWarning                1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/serialize.py:293 EC2Serializer               1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/dataclasses.py:840 _hash_set_none                                   2           0.000002  0.000002  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/action.py:95 BatchAction              1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/generic.py:1780 <genexpr>                 2           0.000002  0.000002  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/httpchecksum.py:117 Sha256Checksum           1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/exceptions.py:47 LexerError                  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/generator.py:449 DecodedGenerator                             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:706 Value                             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/pool.py:57 RemoteTraceback                          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/_channel.py:1032 _UnaryStreamMultiCallable       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/SSL.py:284 WantX509LookupError                1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/common.py:62 SettingWithCopyError         1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/six.py:239 _SixMetaPathImporter.exec_module           2           0.000002  0.000002  0.000001
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:854 _DomainGreater                   1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/eventstream.py:331 EventStreamMessage        1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:870 _DomainGreaterEqual              1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/common.py:98 DataCorruption    1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/_channel.py:1314 _ChannelConnectivityState       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/gzip.py:117 BadGzipFile                                             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/base.py:181 SpecificationError            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:176 IncompatibilityWarning      1           0.000002  0.000002  0.000002
..da3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/requests/packages/urllib3/exceptions.py:14 PoolError  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/mime/nonmultipart.py:14 MIMENonMultipart                      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/signers.py:464 S3PostPresigner               1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_typing.py:218 WriteExcelBuffer                1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/idna/core.py:22 InvalidCodepoint                      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:666 FunctionWrapper                 1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/docstring.py:30 ActionDocstring            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/xml/etree/ElementTree.py:106 ParseError                             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retryhandler.py:338 CRC32Checker             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/httpchecksum.py:93 CrtCrc32cChecksum         1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/exceptions.py:31 IncompleteExpressionError   1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:91 _LazyDescr                1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/validate.py:349 ParamValidationDecorator     1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/handlers.py:873 ClientMethodAlias            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/mime/base.py:15 MIMEBase                                      1           0.000002  0.000002  0.000002
