
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/dag.py:358 DAG.check_dynamic                1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:263 Comment                           1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/httpchecksum.py:210 StreamingChecksumBody    1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/mixins.py:15 Queue.__init__                                 2           0.000004  0.000004  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:886 _MaskedUFunc                     1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/common.py:113 RetryStrategy    1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:815 _DomainTan                       1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:31 BotoCoreError               1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:289 AddressList                       1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/json/_json.py:190 SeriesWriter              1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/readers.py:469 _DeprecationConfig   1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/extensions.py:90 ExtensionNotFound  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/__future__.py:81 _Feature                                           1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:147 MAError                          1           0.000004  0.000004  0.000004
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/__init__.py:34 StaticRemoteObjectProxy  1           0.000004  0.000004  0.000004
../miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/x448.py:16 _X448PublicKey  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/cookiejar.py:1781 FileCookieJar                                1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/parsers.py:806 JSONParser                    1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/waiter.py:139 SingleWaiterConfig             1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/parser.py:89 OrderedLoader.dispose               2           0.000004  0.000004  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/validate.py:87 ValidationErrors              1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/_globals.py:60 _NoValueType                     1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:401 ServiceUnavailable  1           0.000004  0.000004  0.000004
..niconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/ciphers/base.py:115 _CipherContext  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/rules.py:1256 Ruleorder.__iter__            1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/accessor.py:154 CachedAccessor            1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:4244 WORMTable                  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/paginate.py:30 TokenEncoder                  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/function_base.py:2261 <listcomp>            1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/configprovider.py:630 ScopedConfigProvider   1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/constants.py:1 <module>                    1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/extras.py:295 _fromnxfunction_args           1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:783 HmacV1QueryAuth                  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/xml/etree/ElementTree.py:1116 _ListDataStream                       1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google_crc32c/cffi.py:52 Checksum                     1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:687 InstanceMetadataRegionFetcher   1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/action.py:28 ServiceAction            1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/waiter.py:85 NormalizedOperationMethod       1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:482 InvalidMailbox                    1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/asyncio/queues.py:47 Queue._init                                    1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/importer.py:151 _ImportHookChainedLoader        1           0.000004  0.000004  0.000004
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/special.py:18 RetryIDPCommunicationError  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:721 MimeParameters                    1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/window/online.py:93 EWMMeanState          1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/stata.py:653 StataValueLabel                1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:217 NotModified         1           0.000004  0.000004  0.000004
..iniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/ciphers/modes.py:48 ModeWithNonce  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/xml/etree/ElementTree.py:1281 XMLPullParser                         1           0.000004  0.000004  0.000004
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/requests/download.py:179 RawDownload  1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_typing.py:213 ReadPickleBuffer                1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/pool.py:63 ExceptionWithTraceback                   1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:1821 decorate                   2           0.000004  0.000004  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/nanops.py:106 bottleneck_switch           1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/parsers.py:133 ResponseParserFactory         1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/monitoring.py:511 SocketPublisher            1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:347 GroupList                         1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/ops.py:616 FuncNode           1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:108 MovedModule              1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/describe.py:124 SeriesDescriber           1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/action.py:171 WaiterAction            1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/x509/base.py:145 InvalidVersion          1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexing.py:74 _IndexSlice                1           0.000004  0.000004  0.000004
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/utils.py:100 AutoPopulatedParam         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/contrib/socks.py:75 SOCKSConnection           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/utils.py:90 DocumentModifiedShape          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/pool.py:791 MapResult                               1           0.000003  0.000003  0.000003
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/expr.py:775 PythonExprVisitor  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/page_iterator.py:443 _GAXIterator     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pkg_resources/_vendor/pyparsing.py:666 <lambda>       2           0.000003  0.000003  0.000002
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/format.py:1820 Timedelta64Formatter  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/waiter.py:24 WaiterResourceDocumenter      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/parsers.py:714 BaseEventStreamParser         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/six.py:108 MovedModule                                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/tz.py:1036 tzstr                          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:90 HTTPClientError             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/history.py:25 HistoryRecorder                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/concurrency.py:50 ConcurrentFuturesPool    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:88 BaseSigner                        1           0.000003  0.000003  0.000003
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/padding.py:19 PSS  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/parser/_parser.py:1589 ParserError           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/loaders.py:138 JSONFileLoader                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/configprovider.py:670 EnvironmentProvider    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/configprovider.py:756 ConstantProvider       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/multi.py:2095 <listcomp>          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/paginator.py:20 PaginatorDocumenter     1           0.000003  0.000003  0.000003
..iconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/backends/openssl/x25519.py:17 _X25519PublicKey  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_typing.py:218 WriteExcelBuffer                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/SSL.py:296 _CallbackExceptionHelper           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/utils.py:169 AppendParamDocumentation   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pytz/__init__.py:372 _CountryNameDict                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cachetools/__init__.py:32 _DefaultSize                1           0.000003  0.000003  0.000003
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/asymmetric/padding.py:55 MGF1  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/checkpoints.py:8 Checkpoints.__init__       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/_upload.py:152 SimpleUpload    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/response.py:129 RawHandler            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/arrayprint.py:1336 TimedeltaFormat         1           0.000003  0.000003  0.000003
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:4652 AppendableMultiSeriesTable  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retryhandler.py:199 BaseChecker              1           0.000003  0.000003  0.000003
../envs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/ciphers/base.py:202 _AEADEncryptionContext  1           0.000003  0.000003  0.000003
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/pytables.py:334 ConditionBinOp  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:827 AttributeWrapper                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/client_info.py:39 ClientInfo          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cachetools/__init__.py:380 _Link                      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:419 PercentStyle.__init__                       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/batch.py:34 MIMEApplicationHTTP  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:2384 _MaskedPrintOption.__init__     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/_exceptions.py:118 TooHardError            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/compat/pickle_compat.py:93 _LoadSparseFrame    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:395 BadGateway          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/client.py:16 Boto3ClientDocumenter         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/crypto.py:1745 X509StoreContextError          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:205 <dictcomp>  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/structures.py:89 LookupDict                  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/handlers.py:824 ParameterAlias               1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/standard.py:64 RetryHandler          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/pytables.py:89 Constant       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parquet.py:146 PyArrowImpl                  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/loaders.py:445 ExtrasProcessor               1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:223 TemporaryRedirect   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:2636 SSOTokenLoader                 1           0.000003  0.000003  0.000003
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/info.py:839 DataFrameTableBuilderNonVerbose  1           0.000003  0.000003  0.000003
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:367 InternalServerError  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/waiter.py:20 WaiterDocumenter           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/polynomial.py:28 RankWarning                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/model.py:222 Collection               1           0.000003  0.000003  0.000003
..conda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/accessors.py:476 CombinedDatetimelikeProperties  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/contentmanager.py:7 ContentManager                            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/missing.py:107 clean_fill_method          2           0.000003  0.000003  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/polynomial/polyutils.py:43 RankWarning          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/bcdoc/docstringparser.py:104 StemNode   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/exceptions.py:245 IncompleteRead              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retryhandler.py:158 RetryHandler             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/errorfactory.py:56 ClientExceptionsFactory   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/cookiejar.py:1864 LWPCookieJar                                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:306 Conflict            1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/_factories.py:8 _TzSingleton              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/errors/__init__.py:233 InvalidIndexError       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:913 WhiteSpaceTerminal                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/computation/engines.py:124 PythonEngine   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/excel.py:53 ExcelCell               1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:83 MaskedArrayFutureWarning          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/__init__.py:67 UNSIGNED                      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/errors/__init__.py:53 ParserError              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/six.py:178 _SixMetaPathImporter.__init__              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/sql.py:1282 BaseEngine                      1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/functions.py:45 FunctionRegistry             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retryhandler.py:243 MaxAttemptsDecorator     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:342 TooManyRequests     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/paginate.py:108 TokenDecoder                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/history.py:26 HistoryRecorder.__init__       1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:155 MaskError                        1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/monitoring.py:156 BaseMonitorEvent           1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/parsers/c_parser_wrapper.py:304 <listcomp>  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/exceptions.py:263 InvalidChunkLength          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/concurrency.py:41 DummyPool                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/css.py:10 CSSWarning                1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/httpchecksum.py:117 Sha256Checksum           1           0.000003  0.000003  0.000003
..miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/requests/download.py:314 ChunkedDownload  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:330 PreconditionFailed  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/string_.py:226 BaseStringArray     1           0.000003  0.000003  0.000003
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/requests/upload.py:87 MultipartUpload  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/compat/pickle_compat.py:198 Unpickler          1           0.000003  0.000003  0.000003
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/standard.py:413 StandardRetryConditions  1           0.000003  0.000003  0.000003
..ntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/formats/info.py:1048 SeriesTableBuilderNonVerbose  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/internals/managers.py:2111 <listcomp>     1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/cookiejar.py:842 CookiePolicy                                  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/errors/__init__.py:13 IntCastingNaNError       1           0.000003  0.000003  0.000003
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/datetimelike.py:139 InvalidComparison  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/bcdoc/docstringparser.py:121 TagNode    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/contextlib.py:420 suppress.__init__                                 1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/common.py:83 InvalidResponse   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/tz.py:373 _tzfile                         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/wrappers.py:921 WeakFunctionProxy               1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pytz/exceptions.py:42 AmbiguousTimeError              1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:300 MethodNotAllowed    1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/collection.py:25 CollectionDocumenter      1           0.000003  0.000003  0.000003
../ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/base.py:5905 Index._index_as_unique  2           0.000003  0.000003  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:706 Value                             1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/resources/model.py:154 Waiter                   1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/wrapt/decorators.py:109 _BoundAdapterWrapper          1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/netrc.py:10 NetrcParseError                                         1           0.000003  0.000003  0.000003
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:178 _SixMetaPathImporter.__init__  1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/ops.py:1251 FrameSplitter         1           0.000003  0.000003  0.000003
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/multiprocessing/pool.py:57 RemoteTraceback                          1           0.000003  0.000003  0.000003
